@relation random1000

@attribute meanfreq numeric
@attribute sd numeric
@attribute 'sd d' {high,medium,low}
@attribute median numeric
@attribute Q25 numeric
@attribute Q75 numeric
@attribute IQR numeric
@attribute 'IQR d' {medium,low,high}
@attribute skew numeric
@attribute kurt numeric
@attribute sp.ent numeric
@attribute sfm numeric
@attribute mode numeric
@attribute centroid numeric
@attribute meanfun numeric
@attribute minfun numeric
@attribute maxfun numeric
@attribute meandom numeric
@attribute mindom numeric
@attribute maxdom numeric
@attribute dfrange numeric
@attribute 'dfrange d' {low,medium,high}
@attribute modindx numeric
@attribute label {male,female}

@data
0.190166,0.031891,low,0.194464,0.176806,0.204324,0.027518,low,2.708866,10.258893,0.835986,0.219063,0.195381,0.190166,0.17189,0.020151,0.246154,0.578377,0.101563,6.359375,6.257813,medium,0.130587,female
0.191504,0.035078,low,0.193746,0.176429,0.209755,0.033326,low,2.535269,9.65226,0.846816,0.258374,0.193746,0.191504,0.180799,0.028269,0.275862,0.918155,0.0625,5.75,5.6875,low,0.06044,female
0.191832,0.042054,low,0.194731,0.184405,0.208894,0.024489,low,3.182206,14.47612,0.853694,0.324583,0.18647,0.191832,0.179635,0.065574,0.253968,1.150065,0.101563,6.859375,6.757813,medium,0.295049,female
0.194471,0.028987,low,0.197927,0.179563,0.20949,0.029927,low,2.718413,10.762093,0.828967,0.175995,0.204729,0.194471,0.171801,0.018692,0.258065,0.602823,0.171875,6.570313,6.398438,medium,0.103659,female
0.185136,0.040797,low,0.190681,0.1773,0.203895,0.026595,low,2.778991,10.851566,0.860383,0.304384,0.190012,0.185136,0.177539,0.017279,0.25,0.637962,0.085938,6.78125,6.695313,medium,0.139264,female
0.180866,0.032391,low,0.182719,0.168973,0.194139,0.025166,low,3.25127,15.136987,0.824579,0.22211,0.191813,0.180866,0.177221,0.017897,0.25,0.372098,0.007813,6.570313,6.5625,medium,0.060539,female
0.183527,0.028682,low,0.182635,0.172387,0.195344,0.022958,low,3.115733,13.040747,0.819685,0.191933,0.181816,0.183527,0.17329,0.034043,0.231884,0.26942,0.164063,2.929688,2.765625,low,0.061815,female
0.187764,0.03156,low,0.1876,0.174618,0.202873,0.028255,low,2.466215,8.844264,0.843168,0.225496,0.189891,0.187764,0.168761,0.015936,0.25,0.577846,0.007813,7,6.992188,medium,0.099441,female
0.183571,0.039094,low,0.187109,0.173397,0.199937,0.02654,low,2.807681,11.236549,0.836883,0.280333,0.19861,0.183571,0.186825,0.079208,0.246154,0.402604,0.15625,3.335938,3.179688,low,0.143735,female
0.184307,0.029528,low,0.183158,0.171158,0.194947,0.023789,low,3.285386,15.499146,0.825844,0.205737,0.183368,0.184307,0.166571,0.019116,0.25,0.704911,0.171875,6.640625,6.46875,medium,0.092462,female
0.183732,0.036971,low,0.189353,0.167698,0.201942,0.034245,low,2.441944,8.837157,0.852339,0.268847,0.190863,0.183732,0.158412,0.016,0.242424,0.807091,0.0625,6.65625,6.59375,medium,0.186365,female
0.184144,0.035201,low,0.188562,0.169094,0.204313,0.035219,low,2.301967,8.602023,0.854242,0.249856,0.193594,0.184144,0.156771,0.017563,0.242424,0.705729,0.15625,7,6.84375,medium,0.112693,female
0.186874,0.037331,low,0.188664,0.175719,0.208562,0.032842,low,2.672913,10.226439,0.858327,0.29617,0.180274,0.186874,0.177472,0.018391,0.266667,0.190104,0.007813,0.242188,0.234375,low,0.122989,female
0.181815,0.03709,low,0.182674,0.172791,0.198246,0.025455,low,3.493231,16.467507,0.83929,0.289927,0.176684,0.181815,0.17003,0.022504,0.228571,0.475852,0.164063,6.421875,6.257813,medium,0.101998,female
0.191415,0.037201,low,0.192809,0.177303,0.218202,0.040899,low,2.608129,9.75844,0.849402,0.2652,0.18,0.191415,0.168759,0.016967,0.275862,0.618652,0.046875,6.96875,6.921875,medium,0.076167,female
0.198402,0.032807,low,0.200768,0.188937,0.213675,0.024738,low,2.816876,11.415243,0.823791,0.221384,0.199693,0.198402,0.170553,0.01854,0.228571,1.264323,0.171875,6.84375,6.671875,medium,0.221311,female
0.186402,0.032412,low,0.185514,0.172379,0.199572,0.027193,low,2.879188,12.029182,0.844457,0.233869,0.173992,0.186402,0.180671,0.026273,0.25,0.360131,0.148438,5.234375,5.085938,low,0.068459,female
0.191923,0.041927,low,0.195124,0.178813,0.217174,0.03836,low,2.259653,8.521585,0.871848,0.335946,0.182136,0.191923,0.170938,0.025641,0.238806,0.752378,0.171875,6.242188,6.070313,medium,0.163274,female
0.186833,0.027472,low,0.184325,0.173955,0.204731,0.030777,low,2.655225,10.565846,0.821812,0.159883,0.180645,0.186833,0.17279,0.023495,0.271186,0.178571,0.007813,0.226563,0.21875,low,0.108929,female
0.197306,0.021782,low,0.200416,0.186343,0.212062,0.025719,low,2.620309,9.42351,0.771301,0.093359,0.20721,0.197306,0.185434,0.038835,0.228571,0.200721,0.164063,0.242188,0.078125,low,0.183333,female
0.18925,0.034073,low,0.192121,0.175455,0.205455,0.03,low,2.832078,11.133683,0.827596,0.233617,0.204848,0.18925,0.170286,0.033543,0.258065,0.198709,0.117188,0.257813,0.140625,low,0.159091,female
0.188019,0.027563,low,0.186172,0.175371,0.200575,0.025204,low,3.011602,12.944299,0.8233,0.174406,0.174523,0.188019,0.168344,0.017167,0.238806,0.300322,0.164063,3.554688,3.390625,low,0.068077,female
0.187644,0.037412,low,0.190348,0.177355,0.203991,0.026636,low,3.268083,14.746193,0.84456,0.292673,0.192622,0.187644,0.161196,0.015671,0.231884,1.041903,0.179688,6.609375,6.429688,medium,0.141411,female
0.180853,0.043309,low,0.190545,0.175273,0.201818,0.026545,low,2.788357,11.000726,0.848478,0.325606,0.199636,0.180853,0.176607,0.016461,0.271186,0.188419,0.054688,0.226563,0.171875,low,0.167614,female
0.18478,0.028732,low,0.184286,0.174286,0.196735,0.022449,low,3.044452,12.738615,0.817357,0.186539,0.185306,0.18478,0.165489,0.016244,0.262295,0.829861,0.085938,6.539063,6.453125,medium,0.207091,female
0.187345,0.031208,low,0.186529,0.179118,0.198471,0.019353,low,4.114415,24.880305,0.806934,0.23016,0.184471,0.187345,0.151647,0.016145,0.266667,1.189453,0.179688,6.578125,6.398438,medium,0.270655,female
0.189567,0.038097,low,0.190733,0.178236,0.206801,0.028565,low,2.963575,12.826839,0.856474,0.315006,0.179129,0.189567,0.173299,0.01741,0.271186,0.888346,0.179688,4.851563,4.671875,low,0.192962,female
0.183551,0.033172,low,0.187811,0.178004,0.196637,0.018634,low,3.361455,14.422563,0.785318,0.235786,0.192715,0.183551,0.177953,0.060377,0.246154,0.622596,0.179688,5.765625,5.585938,low,0.167133,female
0.189283,0.037183,low,0.191776,0.178943,0.209955,0.031012,low,2.557852,9.826535,0.851284,0.266139,0.190885,0.189283,0.165716,0.016129,0.266667,1.252477,0.070313,6.632813,6.5625,medium,0.208839,female
0.191929,0.030627,low,0.193333,0.179333,0.207667,0.028333,low,2.10857,6.853567,0.841786,0.221898,0.182667,0.191929,0.16684,0.029795,0.225352,0.769345,0.171875,6.539063,6.367188,medium,0.060245,female
0.18632,0.036377,low,0.188652,0.176407,0.20487,0.028463,low,3.002407,13.23092,0.841922,0.290096,0.176076,0.18632,0.173819,0.017316,0.266667,0.489955,0.179688,5.335938,5.15625,low,0.069242,female
0.186823,0.035518,low,0.188381,0.174591,0.204741,0.03015,low,2.467077,8.93537,0.850902,0.263912,0.176227,0.186823,0.177238,0.034409,0.246154,0.685614,0.007813,6.78125,6.773438,medium,0.159896,female
0.182895,0.03363,low,0.185045,0.172991,0.194985,0.021994,low,3.914599,22.50894,0.828363,0.248625,0.184622,0.182895,0.171047,0.025157,0.258065,0.902574,0.164063,6.882813,6.71875,medium,0.192107,female
0.181308,0.037513,low,0.184125,0.171595,0.196109,0.024514,low,3.119178,13.243688,0.844031,0.291376,0.187121,0.181308,0.175215,0.019876,0.238806,0.185998,0.070313,0.242188,0.171875,low,0.130909,female
0.18512,0.041638,low,0.185397,0.173651,0.209524,0.035873,low,2.944705,13.623543,0.85573,0.305585,0.180952,0.18512,0.189023,0.111111,0.258065,0.497396,0.046875,6.640625,6.59375,medium,0.101836,female
0.190998,0.039962,low,0.195286,0.175553,0.21808,0.042527,low,2.232333,7.726229,0.856138,0.297898,0.219781,0.190998,0.186402,0.0181,0.275862,0.526953,0.054688,6.84375,6.789063,medium,0.055357,female
0.193186,0.03363,low,0.196781,0.178755,0.213605,0.03485,low,2.031899,6.146209,0.837582,0.225432,0.201288,0.193186,0.190417,0.096386,0.271186,0.89572,0.179688,5.53125,5.351563,low,0.265362,female
0.185433,0.027873,low,0.180916,0.17207,0.200379,0.02831,low,2.870837,11.700502,0.793607,0.157989,0.175166,0.185433,0.163497,0.0399,0.225352,0.975521,0.171875,3.65625,3.484375,low,0.247918,female
0.198802,0.037381,low,0.207776,0.183939,0.21845,0.034511,low,2.790948,12.181131,0.846554,0.255994,0.212757,0.198802,0.191881,0.04908,0.228571,0.398438,0.164063,3.914063,3.75,low,0.112269,female
0.192038,0.032999,low,0.192881,0.178182,0.206504,0.028323,low,2.748778,10.569015,0.825689,0.220534,0.200051,0.192038,0.188745,0.087432,0.242424,1.032895,0.171875,6.609375,6.4375,medium,0.275148,female
0.193317,0.03619,low,0.195979,0.182117,0.212186,0.030069,low,2.679544,10.204351,0.854584,0.281481,0.19214,0.193317,0.185905,0.031809,0.271186,0.673438,0.007813,5.945313,5.9375,low,0.169621,female
0.191786,0.035777,low,0.19421,0.177134,0.209846,0.032711,low,2.692437,10.994738,0.846463,0.240428,0.177546,0.191786,0.173012,0.015779,0.238806,0.646205,0.164063,6.515625,6.351563,medium,0.132226,female
0.180396,0.03861,low,0.178684,0.171579,0.195526,0.023947,low,4.356239,25.691814,0.837863,0.303458,0.173684,0.180396,0.169673,0.015984,0.238806,0.907407,0.15625,6.890625,6.734375,medium,0.114849,female
0.192957,0.03607,low,0.190204,0.182857,0.209388,0.026531,low,4.010699,23.118294,0.826472,0.248714,0.186531,0.192957,0.18049,0.025723,0.262295,0.799316,0.125,6.53125,6.40625,medium,0.169837,female
0.187567,0.033257,low,0.187624,0.176615,0.201504,0.024889,low,2.638049,9.704812,0.819202,0.234401,0.180923,0.187567,0.180886,0.022857,0.235294,0.197716,0.164063,0.234375,0.070313,low,0.37037,female
0.189139,0.041281,low,0.187994,0.179232,0.211494,0.032262,low,3.863541,21.610878,0.853806,0.34544,0.183215,0.189139,0.174859,0.01898,0.228571,0.80239,0.179688,6.648438,6.46875,medium,0.199879,female
0.193136,0.034318,low,0.193871,0.182258,0.207742,0.025484,low,3.089608,13.206825,0.836833,0.254125,0.199355,0.193136,0.161904,0.016684,0.25,1.862216,0.171875,6.773438,6.601563,medium,0.408904,female
0.19547,0.045159,low,0.203084,0.183931,0.222845,0.038914,low,1.897717,5.939585,0.87941,0.34606,0.21342,0.19547,0.167883,0.023256,0.246154,0.797554,0.0625,5.078125,5.015625,low,0.204687,female
0.194839,0.053064,medium,0.199831,0.1789,0.229845,0.050945,low,2.072719,7.573892,0.918672,0.464611,0.193907,0.194839,0.152995,0.047384,0.27907,1.545106,0.046875,7.570313,7.523438,medium,0.12785,female
0.193274,0.045981,medium,0.193812,0.174125,0.224,0.049875,low,2.426061,9.966641,0.885397,0.367165,0.1925,0.193274,0.164968,0.047761,0.266667,0.808594,0.023438,4.078125,4.054688,low,0.126264,female
0.179755,0.057453,medium,0.172496,0.151483,0.228202,0.076719,medium,1.923999,7.017309,0.921625,0.512005,0.150995,0.179755,0.149034,0.047384,0.277457,0.819792,0.023438,9.726563,9.703125,medium,0.087286,female
0.203087,0.050005,medium,0.207334,0.161918,0.247221,0.085303,medium,1.228914,4.825595,0.904812,0.319021,0.148096,0.203087,0.14363,0.047244,0.277457,1.342014,0.023438,8.484375,8.460938,medium,0.128184,female
0.18071,0.043348,low,0.179053,0.153632,0.206316,0.052684,low,2.621489,11.302799,0.88311,0.354176,0.154368,0.18071,0.142984,0.047105,0.27907,1.596733,0.023438,7.242188,7.21875,medium,0.129671,female
0.18559,0.055953,medium,0.196193,0.160662,0.226703,0.066041,low,1.800338,5.76197,0.929775,0.552874,0.227862,0.18559,0.150058,0.047151,0.277457,1.613002,0.023438,10.453125,10.429688,medium,0.109858,female
0.160934,0.067289,medium,0.187533,0.101379,0.216499,0.115119,medium,2.096312,7.310054,0.943913,0.598431,0.22244,0.160934,0.161902,0.047059,0.27907,1.351722,0.023438,9.585938,9.5625,medium,0.121808,female
0.180562,0.065597,medium,0.186067,0.151157,0.228895,0.077738,medium,1.327339,4.683985,0.945787,0.604101,0.164833,0.180562,0.141001,0.046921,0.27907,1.195739,0.023438,9.609375,9.585938,medium,0.090024,female
0.178587,0.044652,low,0.17941,0.159893,0.20193,0.042038,low,2.053382,6.653088,0.885342,0.388552,0.174906,0.178587,0.15534,0.049844,0.27907,1.607272,0.023438,8.132813,8.109375,medium,0.087476,female
0.190331,0.04681,medium,0.185284,0.157284,0.218469,0.061185,low,2.477582,12.016412,0.892427,0.335346,0.184593,0.190331,0.148004,0.046967,0.27907,1.886917,0.164063,8.296875,8.132813,medium,0.19387,female
0.189754,0.043342,low,0.19327,0.165094,0.213962,0.048868,low,1.69749,5.565509,0.892631,0.354475,0.19327,0.189754,0.145676,0.046921,0.274286,1.142833,0.023438,6.164063,6.140625,medium,0.120096,female
0.169863,0.053348,medium,0.174295,0.150336,0.204362,0.054027,low,2.455869,10.087157,0.908046,0.504679,0.151745,0.169863,0.140055,0.04908,0.27907,1.054142,0.09375,5.90625,5.8125,low,0.129536,female
0.194338,0.045574,low,0.19956,0.168411,0.225575,0.057164,low,1.13376,3.21056,0.908139,0.372299,0.179364,0.194338,0.143627,0.046967,0.27907,1.619141,0.023438,9.023438,9,medium,0.146205,female
0.185102,0.047233,medium,0.175616,0.157696,0.219968,0.062272,low,2.328919,9.042176,0.883298,0.362863,0.158144,0.185102,0.153339,0.048731,0.277457,1.317522,0.023438,7.078125,7.054688,medium,0.156884,female
0.16375,0.062138,medium,0.168711,0.141779,0.206824,0.065045,low,2.241705,8.410293,0.934362,0.60455,0.204283,0.16375,0.141645,0.047151,0.277457,1.224609,0.046875,8.953125,8.90625,medium,0.094511,female
0.158724,0.07453,high,0.15952,0.096972,0.229205,0.132234,high,1.112005,5.419301,0.973867,0.717529,0.253133,0.158724,0.145321,0.048485,0.272727,1.347906,0.023438,10.289063,10.265625,medium,0.094298,female
0.191306,0.04483,low,0.188204,0.166985,0.213114,0.046129,low,1.979427,6.75287,0.879442,0.326393,0.177595,0.191306,0.139455,0.047291,0.277457,1.278646,0.164063,8.71875,8.554688,medium,0.099395,female
0.173801,0.055298,medium,0.174734,0.147458,0.206697,0.059239,low,2.30388,8.674648,0.910964,0.488689,0.143623,0.173801,0.137394,0.047572,0.275862,1.278363,0.023438,8.507813,8.484375,medium,0.104644,female
0.190494,0.04459,low,0.195399,0.17135,0.223742,0.052393,low,1.931066,6.082652,0.875373,0.339404,0.225031,0.190494,0.145604,0.047809,0.275862,1.866338,0.023438,8.8125,8.789063,medium,0.162095,female
0.199901,0.061569,medium,0.213207,0.176051,0.245055,0.069005,low,1.519862,4.596697,0.918119,0.47815,0.248152,0.199901,0.164026,0.047666,0.277457,1.46875,0.023438,9.398438,9.375,medium,0.124148,female
0.168873,0.061769,medium,0.176676,0.151437,0.200338,0.048901,low,2.556651,10.102261,0.918604,0.523272,0.166817,0.168873,0.135782,0.047105,0.268156,1.13361,0.023438,9.070313,9.046875,medium,0.086675,female
0.174468,0.063352,medium,0.1894,0.135286,0.215637,0.080351,medium,3.474492,19.19754,0.94098,0.613698,0.213997,0.174468,0.150416,0.047105,0.27907,1.301977,0.09375,8.460938,8.367188,medium,0.146804,female
0.211902,0.060432,medium,0.225155,0.177526,0.26268,0.085155,medium,3.509079,17.993717,0.894025,0.401002,0.26232,0.211902,0.155451,0.047761,0.27907,1.894015,0.070313,11.015625,10.945313,medium,0.109208,female
0.19209,0.050123,medium,0.194932,0.166703,0.214387,0.047684,low,1.582092,4.848361,0.902525,0.401291,0.207902,0.19209,0.14085,0.048682,0.27907,1.558824,0.023438,18.1875,18.164063,high,0.069257,female
0.20518,0.037921,low,0.206889,0.184333,0.220889,0.036556,low,2.62402,10.857325,0.859819,0.244619,0.215833,0.20518,0.151647,0.048048,0.27907,0.667748,0.023438,5.273438,5.25,low,0.047444,female
0.197104,0.046723,medium,0.2065,0.180056,0.224389,0.044333,low,2.621989,12.580682,0.890683,0.364713,0.216611,0.197104,0.159289,0.047151,0.27907,1.682904,0.117188,9.164063,9.046875,medium,0.10978,female
0.179855,0.050885,medium,0.188599,0.161847,0.208217,0.046369,low,1.951539,6.558295,0.907205,0.469672,0.197516,0.179855,0.141466,0.047151,0.272727,1.862533,0.023438,9.703125,9.679688,medium,0.173454,female
0.212058,0.044963,low,0.220872,0.190736,0.245286,0.05455,low,1.403543,4.073729,0.888269,0.301403,0.220872,0.212058,0.152779,0.047291,0.27907,0.745739,0.023438,4.617188,4.59375,low,0.12062,female
0.198009,0.033141,low,0.194493,0.174203,0.225217,0.051014,low,1.635615,4.831077,0.863505,0.184722,0.228696,0.198009,0.156369,0.047666,0.274286,1.008965,0.023438,8.90625,8.882813,medium,0.064007,female
0.186864,0.044402,low,0.18348,0.15935,0.218537,0.059187,low,2.356546,8.102842,0.870049,0.34131,0.158439,0.186864,0.144735,0.047337,0.27907,0.999442,0.023438,8.929688,8.90625,medium,0.092382,female
0.182312,0.039541,low,0.18057,0.161809,0.200268,0.038459,low,1.830175,5.490715,0.868161,0.299375,0.182915,0.182312,0.134339,0.047666,0.262295,1.422057,0.023438,8.789063,8.765625,medium,0.097626,female
0.184853,0.079329,high,0.210449,0.13641,0.254872,0.118462,medium,1.924518,7.016931,0.939643,0.567739,0.259359,0.184853,0.154315,0.055109,0.271186,1.040179,0.023438,5.179688,5.15625,low,0.109705,female
0.18726,0.038534,low,0.185648,0.171132,0.207422,0.036289,low,2.337159,9.162869,0.871787,0.299992,0.181828,0.18726,0.148509,0.049638,0.275862,1.440104,0.023438,6.609375,6.585938,medium,0.18289,female
0.220023,0.047351,medium,0.229451,0.177912,0.265133,0.087221,medium,1.791341,6.022468,0.867843,0.225244,0.270584,0.220023,0.161509,0.053097,0.277457,1.773633,0.023438,7.734375,7.710938,medium,0.113803,female
0.204052,0.049857,medium,0.206831,0.16823,0.247737,0.079506,medium,1.591861,5.740236,0.887929,0.327512,0.169959,0.204052,0.159544,0.050526,0.277457,0.713465,0.023438,3.960938,3.9375,low,0.081548,female
0.189496,0.043427,low,0.19701,0.172113,0.210361,0.038247,low,2.567235,10.710449,0.88383,0.363339,0.204227,0.189496,0.150131,0.046967,0.27907,1.351004,0.023438,10.945313,10.921875,medium,0.088684,female
0.201002,0.042667,low,0.204085,0.175,0.234155,0.059155,low,1.964557,6.365637,0.869157,0.294393,0.175986,0.201002,0.157768,0.047151,0.27907,1.858964,0.023438,5.953125,5.929688,low,0.196517,female
0.166054,0.05391,medium,0.178804,0.153696,0.196304,0.042609,low,2.272117,8.071135,0.910414,0.501526,0.19288,0.166054,0.143099,0.047666,0.277457,1.641881,0.023438,9.351563,9.328125,medium,0.075235,female
0.202306,0.04673,medium,0.201,0.1805,0.236,0.0555,low,1.599849,5.535673,0.89618,0.364108,0.183,0.202306,0.1517,0.047198,0.277457,0.622677,0.023438,4.429688,4.40625,low,0.086474,female
0.177583,0.038831,low,0.177976,0.151903,0.195547,0.043644,low,1.987102,7.002657,0.856227,0.284067,0.150769,0.177583,0.146795,0.048,0.275862,0.977009,0.023438,6.492188,6.46875,medium,0.084541,female
0.187031,0.043738,low,0.176865,0.158433,0.208025,0.049592,low,2.595613,13.295951,0.880901,0.29627,0.16721,0.187031,0.133694,0.047384,0.269663,1.236563,0.023438,6.867188,6.84375,medium,0.097246,female
0.180513,0.079467,high,0.206609,0.104,0.253565,0.149565,high,2.078065,8.115629,0.951194,0.617185,0.263304,0.180513,0.143075,0.047856,0.277457,1.577846,0.023438,12.75,12.726563,medium,0.090131,female
0.181741,0.03786,low,0.183344,0.163839,0.203282,0.039443,low,2.131599,6.845096,0.852563,0.285938,0.166873,0.181741,0.149592,0.04878,0.27907,1.508477,0.023438,8.460938,8.4375,medium,0.082946,female
0.179514,0.03789,low,0.181748,0.161954,0.191105,0.029152,low,4.147547,25.592068,0.85202,0.291315,0.183548,0.179514,0.130953,0.046921,0.277457,1.338627,0.023438,8.414063,8.390625,medium,0.079396,female
0.190811,0.040934,low,0.194188,0.168296,0.214901,0.046605,low,2.388011,9.340082,0.880138,0.318599,0.199366,0.190811,0.147888,0.047013,0.277457,1.155839,0.023438,7.757813,7.734375,medium,0.081589,female
0.193121,0.043549,low,0.195873,0.170804,0.221366,0.050561,low,1.515203,4.494621,0.885225,0.334324,0.219241,0.193121,0.152385,0.047291,0.277457,2.131856,0.023438,12.117188,12.09375,medium,0.128286,female
0.173025,0.066788,medium,0.198179,0.136505,0.219971,0.083465,medium,2.158499,7.693685,0.932382,0.55414,0.205169,0.173025,0.152431,0.047013,0.275862,1.380421,0.09375,6.960938,6.867188,medium,0.105802,female
0.200232,0.065372,medium,0.217306,0.171613,0.251841,0.080228,medium,2.224034,9.340376,0.922504,0.527152,0.218899,0.200232,0.163741,0.047714,0.272727,0.976974,0.023438,8.15625,8.132813,medium,0.082832,female
0.206319,0.042538,low,0.197832,0.17271,0.246505,0.073794,medium,3.325719,19.560522,0.859521,0.220904,0.171664,0.206319,0.169108,0.047291,0.27907,1.256479,0.023438,9.304688,9.28125,medium,0.139331,female
0.187252,0.05454,medium,0.189782,0.151582,0.220668,0.069086,low,1.036874,2.993563,0.92076,0.460696,0.145486,0.187252,0.141281,0.047384,0.277457,1.686562,0.09375,8.789063,8.695313,medium,0.115551,female
0.134673,0.07031,high,0.148235,0.066275,0.190196,0.123922,medium,1.196346,5.295374,0.962069,0.665675,0.186275,0.134673,0.152538,0.047431,0.27907,1.3725,0.023438,7.359375,7.335938,medium,0.125617,female
0.205159,0.039543,low,0.210805,0.186667,0.228908,0.042241,low,2.099683,7.562209,0.876002,0.27188,0.224885,0.205159,0.154736,0.047105,0.277457,1.578835,0.1875,10.804688,10.617188,medium,0.113644,female
